"time","peakFreq","snr","amplitude","centralFreq","duration","bandwidth","chisq","chisqDof","confidence","id","ifo","label","imgUrl","Q-value"
1241800219.375,31.213,67.485,2.16e-21,3883.292,3.229,7728.911133,0.000,0.000,1.000,"Twak1EEpWX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/Twak1EEpWX.png",45.255
1253331031.313,65.212,221.590,2.27e-21,3980.241,23.500,7940.482910,0.000,0.000,1.000,"AmWFpv8chB","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wKFGtz1Drh/AmWFpv8chB.png",45.255
1243606017.125,28.669,11.771,1.92e-22,1926.266,1.750,3814.700195,0.000,0.000,1.000,"B65huvubPl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xs7imRJp5A/B65huvubPl.png",45.255
1242267429.875,23.290,115.325,3.53e-21,3981.425,7.750,7938.115723,0.000,0.000,1.000,"XLAETtHyyH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DNiNXEc61C/XLAETtHyyH.png",45.255
1251731768.188,24.178,90.789,5.09e-21,3980.241,4.792,7940.482910,0.000,0.000,1.000,"Ps4PluoQ8W","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/sNMbHPWqzu/Ps4PluoQ8W.png",22.627
1253827398.938,26.433,75.972,3.30e-21,3942.868,5.000,7865.735352,0.000,0.000,1.000,"56i96bxV9C","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zDL3ePzBCS/56i96bxV9C.png",45.255
1246314089.438,24.178,26.274,6.84e-22,3693.554,9.000,7356.518555,0.000,0.000,1.000,"Rc3JhHoKvM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/N4ZqJqf7TT/Rc3JhHoKvM.png",45.255
1251721264.438,24.613,58.583,2.39e-21,3980.241,4.000,7940.482910,0.000,0.000,1.000,"s5F7vyJ5OH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/oIf6quP1Mk/s5F7vyJ5OH.png",22.627
1243440299.438,27.393,8.062,2.53e-22,3949.303,0.844,7852.863281,0.000,0.000,1.000,"9pNyaw1kiw","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kdUVqEv20V/9pNyaw1kiw.png",45.255
1243440299.438,27.393,8.062,2.53e-22,3949.303,0.844,7852.863281,0.000,0.000,1.000,"JA1dDS8SKZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/JA1dDS8SKZ.png",45.255
1239993466.016,37.495,15.549,1.71e-22,3984.217,6.500,7932.532227,0.000,0.000,1.000,"QFlLXBJvSM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bPDolmmXsQ/QFlLXBJvSM.png",11.314
1241680055.375,31.213,12.421,1.71e-22,31.218,1.500,10.954480,0.000,0.000,1.000,"zG3TV2icip","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/pIxJZandB1/zG3TV2icip.png",45.255
1240083686.938,24.384,9.725,2.48e-22,30.141,2.000,24.381060,0.000,0.000,1.000,"sRSgOfsr93","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/encxAYYKQO/sRSgOfsr93.png",45.255
1239221022.688,30.193,85.746,1.73e-21,3979.503,3.500,7941.959473,0.000,0.000,1.000,"nnxD1cmEjz","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Z6ijJiee1Z/nnxD1cmEjz.png",45.255
1250540541.938,23.750,27.569,3.01e-21,3980.241,5.309,7940.482910,0.000,0.000,1.000,"gRMaUy86LJ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2wRb8ULlYV/gRMaUy86LJ.png",45.255
1241799769.813,28.388,102.291,2.13e-21,3981.325,9.750,7938.315430,0.000,0.000,1.000,"TuGa2fSOqM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8c2fiz2oyB/TuGa2fSOqM.png",45.255
1241799769.813,28.388,102.291,2.13e-21,3981.325,9.750,7938.315430,0.000,0.000,1.000,"DFr6aPJAgn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/DFr6aPJAgn.png",45.255
1249663700.438,28.898,9.719,1.61e-22,3984.699,4.500,7931.567383,0.000,0.000,1.000,"F3QMOrKHAX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/px7IovIYhP/F3QMOrKHAX.png",45.255
1249663700.438,28.898,9.719,1.61e-22,3984.699,4.500,7931.567383,0.000,0.000,1.000,"nMSOQRz0YP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/mXLsY0jpfX/nMSOQRz0YP.png",45.255
1243437010.398,27.308,8.493,2.02e-22,27.806,1.000,17.780331,0.000,0.000,1.000,"jA473Vr9e3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/jA473Vr9e3.png",45.255
1243437010.398,27.308,8.493,2.02e-22,27.806,1.000,17.780331,0.000,0.000,1.000,"aS6nOTp2X4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/aS6nOTp2X4.png",45.255
1243437010.398,27.308,8.493,2.02e-22,27.806,1.000,17.780331,0.000,0.000,1.000,"u3UNzlGB15","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/u3UNzlGB15.png",45.255
1239638873.938,26.655,80.221,2.84e-21,3940.893,5.395,7869.499512,0.000,0.000,1.000,"7bpUNWWmrO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/beYUSjwiwg/7bpUNWWmrO.png",45.255
1243509029.438,24.613,8.881,1.88e-22,26.976,1.250,13.306660,0.000,0.000,1.000,"Q44T233g6v","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hlzFZS6NAn/Q44T233g6v.png",45.255
1243256349.375,31.213,11.065,1.71e-22,3986.631,1.500,7927.704590,0.000,0.000,1.000,"lOvtfHvi0M","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/aNte2Vx8Pt/lOvtfHvi0M.png",45.255
1241815444.438,29.418,96.272,2.22e-21,3981.564,8.000,7937.837402,0.000,0.000,1.000,"RH4jYXWPqg","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JIW4pxlDNv/RH4jYXWPqg.png",45.255
1243600266.438,32.741,9.305,1.27e-22,3803.550,1.500,7560.313477,0.000,0.000,1.000,"GUeISzW8kj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/d7LAY6M0ak/GUeISzW8kj.png",45.255
1252113656.563,31.035,9.955,1.49e-22,3989.013,1.792,7922.938965,0.000,0.000,1.000,"byFVzZjFpQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Gva4ACkZhI/byFVzZjFpQ.png",45.255
1241800207.688,32.162,70.178,2.13e-21,3982.889,2.250,7935.187988,0.000,0.000,1.000,"cOelMPTafQ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/cOelMPTafQ.png",45.255
1245144142.813,24.178,10.723,2.80e-22,3251.226,1.500,6461.807129,0.000,0.000,1.000,"iJL1gIFAhZ","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1eYHKoxFvL/iJL1gIFAhZ.png",45.255
1245144142.813,24.178,10.723,2.80e-22,3251.226,1.500,6461.807129,0.000,0.000,1.000,"yrI1U0TRv5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jcvv5jekBy/yrI1U0TRv5.png",45.255
1241800196.125,34.960,117.595,2.52e-21,3492.269,2.750,6946.707520,0.000,0.000,1.000,"Zzt4x5cAvT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/Zzt4x5cAvT.png",45.255
1238241915.813,35.442,11.943,1.33e-22,3766.332,1.500,7491.088867,0.000,0.000,1.000,"HuHKKpmJbX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/XgTFmWpNoM/HuHKKpmJbX.png",45.255
1250540534.125,31.809,120.108,3.63e-21,3677.046,5.250,7334.092773,0.000,0.000,1.000,"MzTVpflw0r","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2wRb8ULlYV/MzTVpflw0r.png",45.255
1250540685.875,23.959,62.479,4.82e-21,1822.598,5.000,3614.605469,0.000,0.000,1.000,"XdqGzicIeb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/oG7gAHklnz/XdqGzicIeb.png",45.255
1238272528.063,31.851,8.355,1.57e-22,3587.713,1.250,7120.293945,0.000,0.000,1.000,"zFDThgMtDa","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/atSJX9g5Ce/zFDThgMtDa.png",45.255
1253102003.188,22.918,81.543,2.52e-21,3981.425,10.000,7938.115723,0.000,0.000,1.000,"eHX9bawQ4m","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cqyQGnyXji/eHX9bawQ4m.png",45.255
1253102003.188,22.918,81.543,2.52e-21,3981.425,10.000,7938.115723,0.000,0.000,1.000,"EG8MG85dlF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PoGnHyfwDF/EG8MG85dlF.png",45.255
1250540507.063,24.178,29.944,3.03e-21,3980.241,4.331,7940.482910,0.000,0.000,1.000,"o7cbzpJ0l3","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2wRb8ULlYV/o7cbzpJ0l3.png",45.255
1241798569.688,26.909,110.605,2.54e-21,3981.425,9.500,7938.115723,0.000,0.000,1.000,"OKg5mh6tkt","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8c2fiz2oyB/OKg5mh6tkt.png",45.255
1243339026.625,33.033,11.165,1.79e-22,33.821,1.547,20.855810,0.000,0.000,1.000,"BGxHaWZfV9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/EK9wwvsdkQ/BGxHaWZfV9.png",45.255
1247751317.938,35.965,10.306,1.10e-22,2788.035,1.320,5529.284668,0.000,0.000,1.000,"5twixUjfAn","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/U7DAc5vFDP/5twixUjfAn.png",45.255
1243458988.688,30.487,10.161,1.72e-22,3949.303,1.500,7852.863281,0.000,0.000,1.000,"vN7Su8i1za","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rXOOGntMTL/vN7Su8i1za.png",45.255
1238507519.438,23.531,63.123,3.16e-21,3982.484,3.162,7935.997070,0.000,0.000,1.000,"zyed0bluKD","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9e575GJmjj/zyed0bluKD.png",45.255
1243436067.328,36.625,12.929,1.28e-22,45.275,1.250,44.805889,0.000,0.000,1.000,"emwSwZ78Nk","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/emwSwZ78Nk.png",11.314
1243436067.328,36.625,12.929,1.28e-22,45.275,1.250,44.805889,0.000,0.000,1.000,"74wok0rHSj","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/74wok0rHSj.png",11.314
1243436067.328,36.625,12.929,1.28e-22,45.275,1.250,44.805889,0.000,0.000,1.000,"dN9fF5rJCK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/dN9fF5rJCK.png",11.314
1240922186.078,36.625,10.543,9.23e-23,3982.889,3.000,7935.187988,0.000,0.000,1.000,"wBzoncQz0D","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vCNEjsfpww/wBzoncQz0D.png",22.627
1241800204.063,31.035,62.287,2.21e-21,2320.768,2.250,4603.705566,0.000,0.000,1.000,"1EAievCsUd","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/1EAievCsUd.png",45.255
1238272534.680,35.306,9.110,1.14e-22,46.286,1.000,37.440762,0.000,0.000,1.000,"IT2lKeFEtl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/atSJX9g5Ce/IT2lKeFEtl.png",45.255
1238182309.188,36.063,11.207,1.22e-22,3707.102,1.500,7369.713867,0.000,0.000,1.000,"iaELWgHLXP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gRHkHQJPlA/iaELWgHLXP.png",22.627
1243993745.625,31.213,10.635,1.37e-22,3588.590,2.082,7119.239258,0.000,0.000,1.000,"a4i2VROm5V","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Xiyy0sbBXL/a4i2VROm5V.png",45.255
1241800211.438,33.330,86.259,2.23e-21,1411.001,2.250,2784.171387,0.000,0.000,1.000,"ODei0RUNXf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/ODei0RUNXf.png",45.255
1243599427.875,27.868,8.082,2.57e-22,33.821,1.250,20.855810,0.000,0.000,1.000,"xKt56glfMm","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/d7LAY6M0ak/xKt56glfMm.png",45.255
1250540667.375,22.006,44.690,4.30e-21,28.308,4.250,31.881660,0.000,0.000,1.000,"Ljhy5dv50b","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/oG7gAHklnz/Ljhy5dv50b.png",45.255
1243684823.141,36.625,13.347,1.25e-22,3803.550,1.268,7560.313477,0.000,0.000,1.000,"6hPThFqYqW","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/yxedvMDrUk/6hPThFqYqW.png",11.314
1241800188.563,31.035,59.264,2.10e-21,3910.303,1.750,7782.774902,0.000,0.000,1.000,"sNFke27Jyi","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/sNFke27Jyi.png",45.255
1249330286.438,32.741,9.156,1.14e-22,3697.603,1.250,7348.420410,0.000,0.000,1.000,"aHPkRPiqYE","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0I6RdG9gjX/aHPkRPiqYE.png",45.255
1243264641.359,34.378,11.248,1.33e-22,3949.564,1.500,7852.342285,0.000,0.000,1.000,"upCGq8A2iT","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/p1Cf42vGq9/upCGq8A2iT.png",11.314
1249497587.188,28.898,8.443,1.49e-22,3585.541,1.250,7125.337891,0.000,0.000,1.000,"yKfT0s0keK","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/C5YK1HpCCP/yKfT0s0keK.png",45.255
1253084683.438,24.178,8.458,1.96e-22,3203.857,1.024,6362.156738,0.000,0.000,1.000,"DWyAbtogdV","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cqyQGnyXji/DWyAbtogdV.png",45.255
1253084683.438,24.178,8.458,1.96e-22,3203.857,1.024,6362.156738,0.000,0.000,1.000,"j3As0RwErW","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/PoGnHyfwDF/j3As0RwErW.png",45.255
1241474525.125,30.920,15.056,2.71e-22,3947.286,2.625,7856.897949,0.000,0.000,1.000,"lV8pvZdW23","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/HybWcuyHyH/lV8pvZdW23.png",45.255
1238514307.688,29.661,112.843,2.41e-21,3978.088,33.639,7944.788574,0.000,0.000,1.000,"6HpLP7ziE9","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jhMYTheLVL/6HpLP7ziE9.png",45.255
1240762952.313,37.704,9.799,1.06e-22,3986.631,3.500,7927.704590,0.000,0.000,1.000,"FdKs4XOGjN","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/eroqgUcsXx/FdKs4XOGjN.png",45.255
1251500707.125,31.213,94.924,2.96e-21,3982.889,4.250,7935.187988,0.000,0.000,1.000,"UHY2cHFJMr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RmqAhDI25X/UHY2cHFJMr.png",45.255
1243337574.625,32.415,12.158,1.79e-22,3986.677,1.364,7927.610840,0.000,0.000,1.000,"8t0Wg2uLAD","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UKPlWeSHbE/8t0Wg2uLAD.png",45.255
1239159492.313,29.137,118.097,2.16e-21,3978.998,15.750,7942.969238,0.000,0.000,1.000,"l7PBDLqIRP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/4RIg42QQq1/l7PBDLqIRP.png",45.255
1242709250.375,30.341,8.025,1.38e-22,1264.939,2.500,2483.091797,0.000,0.000,1.000,"AjizVtGo7Q","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/8vaEmIqOvf/AjizVtGo7Q.png",45.255
1251408784.375,31.213,9.196,1.01e-22,3989.707,1.532,7921.552246,0.000,0.000,1.000,"pyTGFgKNDd","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JapYBM0a7o/pyTGFgKNDd.png",45.255
1240920040.375,30.056,9.008,1.56e-22,3949.303,1.500,7852.863281,0.000,0.000,1.000,"aLZ9ST4Ihr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nbGOlot3ui/aLZ9ST4Ihr.png",45.255
1243285190.375,30.056,9.151,1.74e-22,33.821,1.250,20.855810,0.000,0.000,1.000,"xDQJfXc7mF","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/pba2m66CbT/xDQJfXc7mF.png",45.255
1243285190.375,30.056,9.151,1.74e-22,33.821,1.250,20.855810,0.000,0.000,1.000,"nZZEP5cnuX","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RWpU8ck38X/nZZEP5cnuX.png",45.255
1238512633.438,27.134,102.743,2.95e-21,3978.442,25.222,7944.082031,0.000,0.000,1.000,"DKRNJjr2Qu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/FqvKaig14v/DKRNJjr2Qu.png",45.255
1238512633.438,27.134,102.743,2.95e-21,3978.442,25.222,7944.082031,0.000,0.000,1.000,"j1eAtkzzIH","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jhMYTheLVL/j1eAtkzzIH.png",45.255
1243597766.125,30.341,12.755,2.16e-22,3412.604,1.750,6779.462891,0.000,0.000,1.000,"VRirrNQm49","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ljQUaaUxiO/VRirrNQm49.png",11.314
1243259611.375,33.347,9.037,1.50e-22,3888.339,1.250,7718.817383,0.000,0.000,1.000,"w7CBE3kTNd","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YqvS2KG2us/w7CBE3kTNd.png",11.314
1243265679.125,34.960,10.903,1.20e-22,3986.677,1.500,7927.610840,0.000,0.000,1.000,"A7RrO1mhC4","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/zHwjGZaYsY/A7RrO1mhC4.png",22.627
1253628532.438,31.035,12.385,1.37e-22,33.821,2.250,20.855810,0.000,0.000,1.000,"rQmt7piVZ5","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YWAiQHqBf4/rQmt7piVZ5.png",45.255
1245198684.938,56.064,13.079,7.52e-23,3681.504,1.750,7325.177246,0.000,0.000,1.000,"mcGjwq5ag1","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/RV6xxzkmNR/mcGjwq5ag1.png",45.255
1243450315.813,31.035,8.409,1.59e-22,3913.716,1.125,7775.949219,0.000,0.000,1.000,"gvrug3AFCO","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/X0IUXLxQXP/gvrug3AFCO.png",45.255
1239168738.188,28.117,129.113,2.37e-21,3978.844,12.221,7943.276855,0.000,0.000,1.000,"KIh7VUKmUu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/OGPxZ4jzel/KIh7VUKmUu.png",45.255
1241242675.125,31.213,14.956,2.19e-22,3137.188,8.750,6227.590820,0.000,0.000,1.000,"vQ0MvxfiRf","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lCAk6Icx9c/vQ0MvxfiRf.png",45.255
1243602618.594,39.134,9.543,7.53e-23,2744.624,1.250,5443.503418,0.000,0.000,1.000,"3JMygjWNyr","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Ag1AIh4bkI/3JMygjWNyr.png",45.255
1241242680.625,32.110,9.471,1.38e-22,3885.571,3.250,7724.354980,0.000,0.000,1.000,"oZfzoI9fvG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lCAk6Icx9c/oZfzoI9fvG.png",45.255
1244642813.313,24.613,8.390,2.34e-22,3986.677,1.780,7927.610840,0.000,0.000,1.000,"UruW4uhjUl","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/rYBYVYBaj2/UruW4uhjUl.png",45.255
1250667183.188,31.035,10.303,1.78e-22,665.465,1.338,1272.989258,0.000,0.000,1.000,"puwOBJz4Lu","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lI3VlOUDxu/puwOBJz4Lu.png",45.255
1243356161.156,28.755,12.249,2.35e-22,3592.378,1.596,7146.925293,0.000,0.000,1.000,"yW2p5Q22DL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xliVD3uf8x/yW2p5Q22DL.png",22.627
1243436079.172,36.625,12.772,1.26e-22,3618.571,1.438,7191.397949,0.000,0.000,1.000,"DWdFgHIxi0","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/DWdFgHIxi0.png",22.627
1243436079.172,36.625,12.772,1.26e-22,3618.571,1.438,7191.397949,0.000,0.000,1.000,"gYF82ly0dG","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/gYF82ly0dG.png",22.627
1243436079.172,36.625,12.772,1.26e-22,3618.571,1.438,7191.397949,0.000,0.000,1.000,"brdinIX8Bp","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/brdinIX8Bp.png",22.627
1252184136.625,24.187,91.143,5.12e-21,3880.058,8.250,7735.380859,0.000,0.000,1.000,"kX8jqReGzP","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nwpT2E3fE7/kX8jqReGzP.png",45.255
1252184136.625,24.187,91.143,5.12e-21,3880.058,8.250,7735.380859,0.000,0.000,1.000,"f7WzY0JkqL","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9x4swlGiGb/f7WzY0JkqL.png",45.255
1250539992.125,23.734,11.874,3.29e-22,3984.699,2.137,7931.567383,0.000,0.000,1.000,"4nT41NTf9V","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2wRb8ULlYV/4nT41NTf9V.png",45.255
1241800192.188,32.162,69.883,2.12e-21,3984.660,2.458,7931.645508,0.000,0.000,1.000,"QMMuE9VcNo","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YfIxBowFHH/QMMuE9VcNo.png",45.255
1249674655.313,29.948,10.136,1.59e-22,3986.677,1.750,7927.610840,0.000,0.000,1.000,"iEgmJW7LPb","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Wkr7aFGQmb/iEgmJW7LPb.png",45.255
1251829994.125,27.868,9.327,1.74e-22,2380.014,1.000,4722.197754,0.000,0.000,1.000,"B3UzNdHRU6","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kpbEMD7EKW/B3UzNdHRU6.png",45.255
1241803991.188,26.909,115.665,2.33e-21,3980.423,6.500,7940.119629,0.000,0.000,1.000,"IapHojSZSs","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TXVu3ByxmR/IapHojSZSs.png",45.255
1243259657.688,30.487,9.377,1.53e-22,33.821,1.000,20.855810,0.000,0.000,1.000,"xAJjsh3UcM","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YqvS2KG2us/xAJjsh3UcM.png",45.255
1243604838.813,28.898,8.060,1.79e-22,3984.699,1.000,7931.567383,0.000,0.000,1.000,"XHhVOWgu1b","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lCdKN7WenX/XHhVOWgu1b.png",45.255
1243436076.625,32.415,10.398,1.37e-22,3949.564,1.564,7852.342285,0.000,0.000,1.000,"0gzc0IfXH7","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/0gzc0IfXH7.png",11.314
1243436076.625,32.415,10.398,1.37e-22,3949.564,1.564,7852.342285,0.000,0.000,1.000,"If0eZxkyXC","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/DKylnTUMmg/If0eZxkyXC.png",11.314
1243436076.625,32.415,10.398,1.37e-22,3949.564,1.564,7852.342285,0.000,0.000,1.000,"xwj5BtUXSx","L1","Scattered_Light","https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bGxxzPmSxE/xwj5BtUXSx.png",11.314
